name,microseconds
8_14_null_100,160.687000
2_8,156.968000
8_14,156.236000
8_14_null_2,147.538000
8_14_null_10,168.045000
8_14_null_100,160.754000
2_8,156.359000
8_14,156.981000
8_14_null_2,147.610000
8_14_null_10,167.954000
8_14_null_100,160.694000
2_8,156.374000
8_14,156.862000
8_14_null_2,148.178000
8_14_null_10,168.146000
8_14_null_100,160.516000
2_8,156.872000
8_14,156.480000
8_14_null_2,147.867000
8_14_null_10,168.277000
8_14_null_100,160.732000
2_8,156.347000
8_14,156.952000
8_14_null_2,147.872000
8_14_null_10,168.542000
8_14_null_100,160.601000
2_8,156.370000
8_14,156.745000
8_14_null_2,148.678000
8_14_null_10,168.532000
8_14_null_100,160.670000
2_8,156.306000
8_14,156.958000
8_14_null_2,147.500000
8_14_null_10,167.974000
8_14_null_100,160.797000
2_8,156.356000
8_14,156.955000
8_14_null_2,148.020000
8_14_null_10,168.300000
8_14_null_100,160.635000
2_8,156.363000
8_14,156.864000
8_14_null_2,148.291000
8_14_null_10,168.537000
8_14_null_100,160.638000
2_8,156.420000
8_14,157.014000
8_14_null_2,165.702000
8_14_null_10,189.804000
8_14_null_100,185.909000
2_8,159.707000
8_14,156.388000
8_14_null_2,152.217000
8_14_null_10,169.947000
8_14_null_100,160.624000
2_8,156.388000
8_14,156.147000
8_14_null_2,150.009000
8_14_null_10,170.680000
8_14_null_100,176.962000
2_8,157.186000
8_14,156.628000
8_14_null_2,152.279000
8_14_null_10,169.506000
8_14_null_100,160.649000
2_8,156.732000
8_14,156.252000
8_14_null_2,153.313000
8_14_null_10,169.475000
8_14_null_100,160.756000
2_8,155.631000
8_14,156.771000
8_14_null_2,149.188000
8_14_null_10,169.268000
8_14_null_100,160.642000
2_8,156.555000
8_14,156.950000
8_14_null_2,149.605000
8_14_null_10,169.454000
8_14_null_100,160.692000
2_8,156.375000
8_14,156.956000
8_14_null_2,149.382000
8_14_null_10,169.472000
8_14_null_100,161.212000
2_8,156.386000
8_14,156.854000
8_14_null_2,149.301000
8_14_null_10,169.560000
8_14_null_100,164.450000
2_8,162.609000
8_14,155.253000
8_14_null_2,149.260000
8_14_null_10,169.432000
8_14_null_100,160.832000
2_8,155.776000
8_14,156.976000
8_14_null_2,149.539000
8_14_null_10,169.774000
8_14_null_100,160.754000
2_8,156.292000
8_14,156.761000
8_14_null_2,149.303000
8_14_null_10,169.518000
8_14_null_100,160.766000
2_8,156.392000
8_14,156.817000
8_14_null_2,149.308000
8_14_null_10,169.512000
8_14_null_100,160.700000
2_8,156.371000
8_14,156.948000
8_14_null_2,149.001000
8_14_null_10,169.410000
8_14_null_100,160.754000
2_8,156.859000
8_14,156.349000
8_14_null_2,148.733000
8_14_null_10,169.004000
8_14_null_100,160.736000
2_8,156.420000
8_14,156.916000
8_14_null_2,149.517000
8_14_null_10,169.185000
8_14_null_100,160.631000
2_8,156.374000
8_14,156.962000
8_14_null_2,149.038000
8_14_null_10,169.256000
8_14_null_100,160.617000
2_8,156.402000
8_14,157.009000
8_14_null_2,148.982000
8_14_null_10,168.831000
8_14_null_100,160.583000
2_8,156.434000
8_14,157.007000
8_14_null_2,147.885000
8_14_null_10,168.590000
8_14_null_100,160.587000
2_8,157.436000
8_14,156.500000
8_14_null_2,148.434000
8_14_null_10,168.964000
8_14_null_100,160.811000
2_8,156.373000
8_14,156.876000
8_14_null_2,148.767000
8_14_null_10,169.075000
8_14_null_100,160.715000
2_8,156.376000
8_14,156.893000
8_14_null_2,149.297000
8_14_null_10,169.168000
8_14_null_100,160.726000
2_8,156.517000
8_14,156.829000
8_14_null_2,148.427000
8_14_null_10,169.201000
8_14_null_100,160.595000
2_8,156.184000
8_14,156.691000
8_14_null_2,148.644000
8_14_null_10,168.994000
8_14_null_100,160.606000
2_8,156.784000
8_14,156.132000
8_14_null_2,148.497000
8_14_null_10,169.142000
8_14_null_100,160.743000
2_8,156.485000
8_14,158.844000
8_14_null_2,151.063000
8_14_null_10,169.770000
8_14_null_100,160.580000
2_8,156.563000
8_14,156.968000
8_14_null_2,150.067000
8_14_null_10,169.426000
8_14_null_100,160.629000
2_8,156.977000
8_14,156.320000
8_14_null_2,148.454000
8_14_null_10,169.164000
8_14_null_100,160.703000
2_8,156.456000
8_14,156.903000
8_14_null_2,149.230000
8_14_null_10,169.253000
8_14_null_100,160.650000
2_8,157.063000
8_14,156.219000
8_14_null_2,148.855000
8_14_null_10,169.103000
8_14_null_100,160.626000
2_8,156.347000
8_14,156.915000
8_14_null_2,149.332000
8_14_null_10,169.140000
8_14_null_100,160.750000
2_8,156.365000
8_14,157.036000
8_14_null_2,149.109000
8_14_null_10,169.436000
8_14_null_100,160.801000
2_8,156.364000
8_14,157.032000
8_14_null_2,149.214000
8_14_null_10,169.451000
8_14_null_100,160.632000
2_8,156.358000
8_14,156.516000
8_14_null_2,146.927000
8_14_null_10,168.522000
8_14_null_100,160.434000
2_8,156.675000
8_14,156.436000
8_14_null_2,148.387000
8_14_null_10,169.060000
8_14_null_100,160.768000
2_8,156.387000
8_14,156.876000
8_14_null_2,148.699000
8_14_null_10,169.255000
8_14_null_100,160.645000
2_8,156.363000
8_14,156.861000
8_14_null_2,148.803000
8_14_null_10,168.727000
8_14_null_100,160.694000
2_8,156.387000
8_14,157.003000
8_14_null_2,148.670000
8_14_null_10,169.046000
8_14_null_100,161.353000
2_8,156.191000
8_14,156.967000
8_14_null_2,148.448000
8_14_null_10,169.050000
8_14_null_100,161.220000
2_8,156.801000
8_14,156.633000
8_14_null_2,148.571000
8_14_null_10,168.943000
8_14_null_100,160.641000
2_8,156.346000
8_14,156.950000
8_14_null_2,149.275000
8_14_null_10,169.171000
8_14_null_100,160.597000
2_8,156.341000
8_14,156.839000
8_14_null_2,148.563000
8_14_null_10,168.773000
8_14_null_100,160.737000
2_8,156.391000
8_14,156.989000
8_14_null_2,149.202000
8_14_null_10,169.309000
8_14_null_100,160.591000
2_8,156.363000
8_14,156.940000
8_14_null_2,148.465000
8_14_null_10,168.641000
8_14_null_100,160.660000
2_8,156.388000
8_14,157.112000
8_14_null_2,148.833000
8_14_null_10,168.899000
8_14_null_100,160.656000
2_8,156.361000
8_14,157.274000
8_14_null_2,149.526000
8_14_null_10,170.408000
8_14_null_100,161.115000
2_8,156.054000
8_14,156.863000
8_14_null_2,148.157000
8_14_null_10,182.074000
8_14_null_100,172.810000
2_8,177.976000
8_14,174.149000
8_14_null_2,153.957000
8_14_null_10,169.499000
8_14_null_100,160.723000
2_8,156.438000
8_14,157.074000
8_14_null_2,151.816000
8_14_null_10,169.390000
8_14_null_100,161.298000
2_8,172.706000
8_14,156.270000
8_14_null_2,150.968000
8_14_null_10,169.500000
8_14_null_100,160.780000
2_8,156.480000
8_14,157.013000
8_14_null_2,150.345000
8_14_null_10,169.457000
8_14_null_100,160.670000
2_8,156.352000
8_14,156.914000
8_14_null_2,149.144000
8_14_null_10,169.477000
8_14_null_100,160.639000
2_8,156.409000
8_14,157.026000
8_14_null_2,149.115000
8_14_null_10,169.369000
8_14_null_100,160.602000
2_8,156.348000
8_14,156.901000
8_14_null_2,148.650000
8_14_null_10,169.236000
8_14_null_100,160.712000
2_8,157.074000
8_14,156.162000
8_14_null_2,148.475000
8_14_null_10,169.418000
8_14_null_100,160.597000
2_8,156.372000
8_14,157.026000
8_14_null_2,148.926000
8_14_null_10,169.509000
8_14_null_100,160.745000
2_8,156.371000
8_14,156.895000
8_14_null_2,148.353000
8_14_null_10,169.229000
8_14_null_100,160.693000
2_8,156.414000
8_14,157.156000
8_14_null_2,148.375000
8_14_null_10,169.273000
8_14_null_100,161.034000
2_8,156.329000
8_14,157.103000
8_14_null_2,148.278000
8_14_null_10,169.220000
8_14_null_100,160.638000
2_8,157.297000
8_14,156.201000
8_14_null_2,148.094000
8_14_null_10,168.440000
8_14_null_100,160.715000
2_8,157.150000
8_14,156.341000
8_14_null_2,147.866000
8_14_null_10,169.078000
8_14_null_100,160.655000
2_8,156.405000
8_14,156.939000
8_14_null_2,148.076000
8_14_null_10,168.806000
8_14_null_100,160.769000
2_8,156.354000
8_14,157.010000
8_14_null_2,148.165000
8_14_null_10,169.235000
8_14_null_100,160.535000
2_8,156.357000
8_14,156.904000
8_14_null_2,148.529000
8_14_null_10,169.140000
8_14_null_100,160.770000
2_8,157.054000
8_14,156.185000
8_14_null_2,148.421000
8_14_null_10,168.910000
8_14_null_100,160.640000
2_8,156.414000
8_14,157.126000
8_14_null_2,148.301000
8_14_null_10,169.085000
8_14_null_100,160.705000
2_8,157.100000
8_14,156.146000
8_14_null_2,147.794000
8_14_null_10,168.896000
8_14_null_100,160.662000
2_8,156.341000
8_14,156.917000
8_14_null_2,148.287000
8_14_null_10,168.789000
8_14_null_100,160.685000
2_8,156.340000
8_14,157.088000
8_14_null_2,147.613000
8_14_null_10,168.620000
8_14_null_100,160.746000
2_8,156.659000
8_14,156.749000
8_14_null_2,147.875000
8_14_null_10,168.447000
8_14_null_100,160.704000
2_8,156.284000
8_14,157.046000
8_14_null_2,148.247000
8_14_null_10,169.369000
8_14_null_100,161.279000
2_8,156.345000
8_14,156.946000
8_14_null_2,147.761000
8_14_null_10,168.619000
8_14_null_100,161.309000
2_8,156.504000
8_14,157.091000
8_14_null_2,148.293000
8_14_null_10,168.881000
8_14_null_100,160.797000
2_8,156.383000
8_14,156.828000
8_14_null_2,147.552000
8_14_null_10,168.553000
8_14_null_100,160.696000
2_8,156.400000
8_14,157.030000
8_14_null_2,147.876000
8_14_null_10,168.950000
8_14_null_100,160.669000
2_8,156.297000
8_14,157.952000
8_14_null_2,147.015000
8_14_null_10,168.909000
8_14_null_100,160.738000
2_8,156.427000
8_14,157.000000
8_14_null_2,147.276000
8_14_null_10,168.962000
8_14_null_100,160.774000
2_8,156.334000
8_14,157.147000
8_14_null_2,147.635000
8_14_null_10,168.934000
8_14_null_100,160.761000
2_8,156.395000
8_14,156.990000
8_14_null_2,148.125000
8_14_null_10,168.891000
8_14_null_100,160.607000
2_8,156.429000
8_14,156.981000
8_14_null_2,147.729000
8_14_null_10,169.187000
8_14_null_100,160.627000
2_8,156.357000
8_14,157.377000
8_14_null_2,149.346000
8_14_null_10,169.216000
8_14_null_100,160.762000
2_8,156.350000
8_14,157.053000
8_14_null_2,148.608000
8_14_null_10,169.244000
8_14_null_100,160.736000
2_8,156.373000
8_14,157.090000
8_14_null_2,147.773000
8_14_null_10,168.672000
8_14_null_100,160.644000
2_8,156.482000
8_14,156.149000
8_14_null_2,152.523000
8_14_null_10,169.497000
8_14_null_100,160.682000
2_8,155.492000
8_14,156.956000
8_14_null_2,149.689000
8_14_null_10,169.649000
8_14_null_100,160.367000
2_8,155.805000
8_14,159.370000
8_14_null_2,178.344000
8_14_null_10,191.943000
8_14_null_100,183.137000
2_8,158.371000
8_14,156.949000
8_14_null_2,154.853000
8_14_null_10,169.518000
8_14_null_100,160.655000
2_8,156.339000
8_14,156.869000
8_14_null_2,152.250000
8_14_null_10,171.675000
8_14_null_100,173.748000
2_8,156.850000
8_14,156.277000
8_14_null_2,153.110000
8_14_null_10,169.497000
8_14_null_100,160.592000
2_8,157.286000
8_14,156.188000
8_14_null_2,151.752000
8_14_null_10,169.494000
8_14_null_100,160.623000
2_8,156.563000
8_14,157.076000
8_14_null_2,151.792000
8_14_null_10,169.376000
8_14_null_100,160.607000
2_8,156.418000
8_14,157.062000
8_14_null_2,151.373000
8_14_null_10,169.499000
8_14_null_100,160.633000
2_8,156.424000
8_14,157.082000
8_14_null_2,150.798000
8_14_null_10,169.521000
8_14_null_100,160.697000
2_8,156.383000
8_14,157.052000
8_14_null_2,150.842000
8_14_null_10,169.417000
8_14_null_100,160.589000
2_8,157.199000
8_14,156.284000
8_14_null_2,150.842000
8_14_null_10,169.502000
8_14_null_100,160.902000
2_8,156.393000
8_14,157.106000
8_14_null_2,150.781000
8_14_null_10,169.453000
8_14_null_100,160.602000
2_8,156.359000
8_14,157.029000
8_14_null_2,150.575000
8_14_null_10,169.829000
8_14_null_100,160.705000
2_8,156.319000
8_14,156.696000
8_14_null_2,148.956000
8_14_null_10,169.469000
8_14_null_100,160.586000
2_8,156.389000
8_14,157.113000
8_14_null_2,148.964000
8_14_null_10,169.496000
8_14_null_100,160.688000
2_8,157.194000
8_14,156.204000
8_14_null_2,149.710000
8_14_null_10,169.524000
8_14_null_100,160.641000
2_8,156.330000
8_14,156.993000
8_14_null_2,149.457000
8_14_null_10,169.313000
8_14_null_100,160.611000
2_8,156.326000
8_14,157.093000
8_14_null_2,148.586000
8_14_null_10,169.565000
8_14_null_100,160.656000
2_8,156.380000
8_14,156.922000
8_14_null_2,148.967000
8_14_null_10,169.473000
8_14_null_100,160.760000
2_8,156.130000
8_14,157.060000
8_14_null_2,149.861000
8_14_null_10,169.426000
8_14_null_100,160.647000
2_8,157.109000
8_14,156.193000
8_14_null_2,150.006000
8_14_null_10,169.491000
8_14_null_100,160.766000
2_8,156.427000
8_14,157.084000
8_14_null_2,150.315000
8_14_null_10,169.451000
8_14_null_100,160.606000
2_8,156.379000
8_14,156.650000
8_14_null_2,148.448000
8_14_null_10,169.465000
8_14_null_100,160.628000
2_8,156.316000
8_14,157.079000
8_14_null_2,148.359000
8_14_null_10,169.277000
8_14_null_100,160.648000
2_8,156.314000
8_14,157.052000
8_14_null_2,148.704000
8_14_null_10,169.183000
8_14_null_100,160.688000
2_8,157.106000
8_14,156.323000
8_14_null_2,148.588000
8_14_null_10,169.224000
8_14_null_100,160.676000
2_8,156.645000
8_14,158.795000
8_14_null_2,149.938000
8_14_null_10,169.519000
8_14_null_100,162.578000
2_8,156.402000
8_14,157.202000
8_14_null_2,150.867000
8_14_null_10,170.019000
8_14_null_100,160.770000
2_8,157.112000
8_14,156.160000
8_14_null_2,150.517000
8_14_null_10,169.574000
8_14_null_100,160.669000
2_8,156.386000
8_14,157.111000
8_14_null_2,150.689000
8_14_null_10,169.515000
8_14_null_100,160.640000
2_8,157.220000
8_14,156.250000
8_14_null_2,150.482000
8_14_null_10,169.441000
8_14_null_100,160.668000
2_8,157.154000
8_14,156.251000
8_14_null_2,150.235000
8_14_null_10,169.485000
8_14_null_100,160.713000
2_8,156.379000
8_14,157.037000
8_14_null_2,150.483000
8_14_null_10,169.503000
8_14_null_100,160.609000
2_8,156.428000
8_14,157.050000
8_14_null_2,150.057000
8_14_null_10,169.569000
8_14_null_100,160.730000
2_8,156.352000
8_14,157.079000
8_14_null_2,150.274000
8_14_null_10,169.497000
8_14_null_100,160.644000
2_8,157.134000
8_14,156.180000
8_14_null_2,150.393000
8_14_null_10,169.372000
8_14_null_100,160.610000
2_8,156.387000
8_14,157.099000
8_14_null_2,150.308000
8_14_null_10,169.477000
8_14_null_100,160.671000
2_8,156.418000
8_14,157.026000
8_14_null_2,150.538000
8_14_null_10,169.471000
8_14_null_100,160.717000
2_8,156.435000
8_14,157.146000
8_14_null_2,149.821000
8_14_null_10,169.602000
8_14_null_100,160.701000
2_8,156.191000
8_14,157.098000
8_14_null_2,149.290000
8_14_null_10,169.508000
8_14_null_100,160.560000
2_8,157.275000
8_14,156.252000
8_14_null_2,148.121000
8_14_null_10,169.479000
8_14_null_100,160.591000
2_8,156.381000
8_14,156.670000
8_14_null_2,150.097000
8_14_null_10,169.553000
8_14_null_100,160.655000
2_8,156.415000
8_14,157.104000
8_14_null_2,150.282000
8_14_null_10,169.495000
8_14_null_100,160.659000
2_8,156.379000
8_14,156.852000
8_14_null_2,150.241000
8_14_null_10,169.581000
8_14_null_100,160.740000
2_8,156.426000
8_14,157.102000
8_14_null_2,150.563000
8_14_null_10,169.456000
8_14_null_100,160.676000
2_8,156.996000
8_14,156.260000
8_14_null_2,150.223000
8_14_null_10,169.792000
8_14_null_100,160.669000
2_8,156.073000
8_14,157.010000
8_14_null_2,149.234000
8_14_null_10,169.346000
8_14_null_100,160.651000
2_8,156.310000
8_14,156.943000
8_14_null_2,150.871000
8_14_null_10,171.875000
8_14_null_100,162.239000
2_8,155.936000
8_14,156.800000
8_14_null_2,152.095000
8_14_null_10,169.404000
8_14_null_100,160.438000
2_8,156.132000
8_14,159.418000
8_14_null_2,164.228000
8_14_null_10,203.515000
8_14_null_100,195.271000
2_8,184.623000
8_14,184.081000
8_14_null_2,187.118000
8_14_null_10,178.717000
8_14_null_100,166.392000
2_8,202.752000
8_14,165.417000
8_14_null_2,208.698000
8_14_null_10,177.115000
8_14_null_100,170.982000
2_8,164.790000
8_14,164.564000
8_14_null_2,155.852000
8_14_null_10,169.392000
8_14_null_100,160.587000
2_8,156.353000
8_14,157.013000
8_14_null_2,155.714000
8_14_null_10,169.392000
8_14_null_100,160.596000
2_8,156.349000
8_14,156.842000
8_14_null_2,155.710000
8_14_null_10,169.404000
8_14_null_100,160.644000
2_8,156.946000
8_14,156.617000
8_14_null_2,155.802000
8_14_null_10,169.494000
8_14_null_100,160.881000
2_8,156.481000
8_14,157.040000
8_14_null_2,155.823000
8_14_null_10,169.470000
8_14_null_100,160.587000
2_8,157.299000
8_14,156.148000
8_14_null_2,155.780000
8_14_null_10,169.529000
8_14_null_100,160.614000
2_8,156.496000
8_14,157.124000
8_14_null_2,155.785000
8_14_null_10,169.519000
8_14_null_100,160.733000
2_8,156.480000
8_14,157.092000
8_14_null_2,155.821000
8_14_null_10,169.502000
8_14_null_100,160.582000
2_8,156.560000
8_14,157.015000
8_14_null_2,155.778000
8_14_null_10,169.518000
8_14_null_100,160.725000
2_8,156.475000
8_14,157.084000
8_14_null_2,155.823000
8_14_null_10,171.418000
8_14_null_100,161.762000
