name,microseconds
8_14_null_100,211.754000
2_8,208.510000
8_14,208.334000
8_14_null_2,182.090000
8_14_null_10,216.774000
8_14_null_100,211.667000
2_8,208.443000
8_14,208.397000
8_14_null_2,182.056000
8_14_null_10,217.872000
8_14_null_100,211.619000
2_8,208.643000
8_14,208.446000
8_14_null_2,182.069000
8_14_null_10,216.855000
8_14_null_100,211.570000
2_8,208.639000
8_14,208.403000
8_14_null_2,182.061000
8_14_null_10,216.832000
8_14_null_100,211.555000
2_8,208.250000
8_14,208.408000
8_14_null_2,181.950000
8_14_null_10,216.907000
8_14_null_100,211.565000
2_8,208.301000
8_14,208.293000
8_14_null_2,182.012000
8_14_null_10,217.167000
8_14_null_100,211.308000
2_8,208.111000
8_14,208.464000
8_14_null_2,181.989000
8_14_null_10,217.100000
8_14_null_100,211.596000
2_8,208.483000
8_14,208.472000
8_14_null_2,182.125000
8_14_null_10,216.836000
8_14_null_100,211.583000
2_8,208.302000
8_14,208.391000
8_14_null_2,182.236000
8_14_null_10,216.588000
8_14_null_100,211.513000
2_8,208.503000
8_14,208.306000
8_14_null_2,182.105000
8_14_null_10,216.401000
8_14_null_100,211.483000
2_8,208.589000
8_14,208.333000
8_14_null_2,182.153000
8_14_null_10,216.652000
8_14_null_100,211.759000
2_8,208.545000
8_14,208.392000
8_14_null_2,182.135000
8_14_null_10,216.676000
8_14_null_100,211.820000
2_8,208.517000
8_14,208.449000
8_14_null_2,182.255000
8_14_null_10,216.647000
8_14_null_100,211.758000
2_8,208.521000
8_14,208.420000
8_14_null_2,181.983000
8_14_null_10,216.630000
8_14_null_100,211.452000
2_8,208.412000
8_14,208.420000
8_14_null_2,182.117000
8_14_null_10,216.727000
8_14_null_100,211.678000
2_8,208.516000
8_14,208.421000
8_14_null_2,182.004000
8_14_null_10,216.652000
8_14_null_100,211.731000
2_8,208.519000
8_14,208.581000
8_14_null_2,182.001000
8_14_null_10,216.724000
8_14_null_100,212.774000
2_8,208.499000
8_14,208.431000
8_14_null_2,181.984000
8_14_null_10,216.842000
8_14_null_100,211.548000
2_8,208.779000
8_14,208.477000
8_14_null_2,182.047000
8_14_null_10,216.660000
8_14_null_100,211.316000
2_8,208.575000
8_14,208.419000
8_14_null_2,181.955000
8_14_null_10,216.838000
8_14_null_100,211.580000
2_8,208.605000
8_14,208.471000
8_14_null_2,182.018000
8_14_null_10,217.010000
8_14_null_100,211.219000
2_8,208.474000
8_14,208.382000
8_14_null_2,181.986000
8_14_null_10,216.782000
8_14_null_100,211.593000
2_8,208.499000
8_14,208.166000
8_14_null_2,181.956000
8_14_null_10,216.909000
8_14_null_100,211.757000
2_8,208.390000
8_14,208.326000
8_14_null_2,182.041000
8_14_null_10,216.640000
8_14_null_100,211.676000
2_8,208.568000
8_14,208.376000
8_14_null_2,182.094000
8_14_null_10,216.941000
8_14_null_100,211.590000
2_8,208.590000
8_14,208.316000
8_14_null_2,182.313000
8_14_null_10,219.442000
8_14_null_100,211.989000
2_8,208.441000
8_14,208.359000
8_14_null_2,182.070000
8_14_null_10,216.664000
8_14_null_100,211.426000
2_8,208.402000
8_14,208.475000
8_14_null_2,182.064000
8_14_null_10,216.743000
8_14_null_100,211.763000
2_8,208.233000
8_14,208.358000
8_14_null_2,182.062000
8_14_null_10,216.671000
8_14_null_100,211.846000
2_8,208.490000
8_14,208.464000
8_14_null_2,182.019000
8_14_null_10,216.868000
8_14_null_100,211.767000
2_8,208.378000
8_14,208.374000
8_14_null_2,182.005000
8_14_null_10,216.839000
8_14_null_100,211.392000
2_8,208.537000
8_14,208.344000
8_14_null_2,182.060000
8_14_null_10,216.940000
8_14_null_100,211.628000
2_8,209.174000
8_14,208.518000
8_14_null_2,181.964000
8_14_null_10,216.712000
8_14_null_100,211.711000
2_8,208.381000
8_14,208.393000
8_14_null_2,181.982000
8_14_null_10,217.373000
8_14_null_100,211.575000
2_8,208.328000
8_14,208.474000
8_14_null_2,181.977000
8_14_null_10,217.020000
8_14_null_100,211.656000
2_8,208.275000
8_14,208.429000
8_14_null_2,182.072000
8_14_null_10,217.223000
8_14_null_100,211.633000
2_8,208.647000
8_14,208.495000
8_14_null_2,182.005000
